Sea_Surface_Temperature,Atmospheric_Pressure,Humidity,Wind_Shear,Vorticity,Latitude,Ocean_Depth,Proximity_to_Coastline,Pre_existing_Disturbance,Cyclone
27.43683499,1004.7065667984,92.82784643,12.16025597,3.83278153868265E-05,12.25119593,412.5715366,0.828179483,1,1
26.83623749,982.5406503,78.66772484,12.23198148,8.48863274882762E-05,9.424773929,221.4460732,1.308405739,1,1
29.29449444,991.5383323,78.36496093,9.549288363,9.35927134498347E-05,7.372875315,470.1872404,1.183866452,1,1
28.12628861,980.9797718,79.02384767,11.11622158,2.03157871376366E-05,18.12819207,487.0179083,1.062188811,1,1
28.85901311,982.0535136,76.70667983,6.745377278,6.32156043759685E-05,23.76964316,347.7999796,0.576803048,1,1
27.41866482,996.5199014,76.12831025,17.50466016,8.2393745447449E-05,17.2366204,218.0560753,0.755336374,1,1
26.42349727,990.6469305,76.52690069,15.13734388,6.75251833082695E-05,6.402162793,227.8666919,0.681778867,1,1
26.62725082,1004.8190644921,61.67660867,11.28774314,2.09793472978192E-05,22.58660431,300.668231,0.731380636,1,1
28.00970915,1001.9445907911,98.32472036,8.306690064,8.91872683522878E-05,23.68608228,462.389245,1.135414357,1,1
28.51928262,992.096319,90.09591529,12.96941028,6.9356616766688E-05,13.56915808,379.1734088,1.324471518,1,1
26.58574503,1004.9878914672,81.61186127,17.66998864,4.59736621023964E-05,12.58080971,461.7773296,0.751169268,1,1
29.3768493,994.5206172,80.5638177,9.627024222,0.000059439,11.50422393,67.67123641,0.771998605,1,1
26.02551617,1009.3506436117,98.62988839,10.92732946,7.41952311622664E-05,11.91612197,351.9919207,1.305430043,1,1
29.78702498,992.0063683,91.33191932,8.98892676,9.90815688603966E-05,5.515391975,321.5879629,1.159505982,1,1
28.75218223,983.6116274,97.54119134,7.717749186,6.41615733077849E-05,9.453521583,188.2473877,1.046458542,1,1
27.66877367,984.806768,66.8374561,11.27217182,7.69418829361726E-05,22.95929294,87.85744802,0.893103908,1,1
26.40098225,980.4977744,86.46874731,14.03674163,2.04868158124142E-05,9.676256662,60.66848914,1.334947206,1,1
29.89876238,984.0637861,69.25900855,18.02614286,9.30140608058376E-05,13.39254766,72.78011252,0.539391834,1,1
28.29579946,991.7868533,61.1460971,13.74878588,6.07374097595714E-06,20.74743916,187.8947702,0.540258003,1,1
28.35340888,991.9305324,98.95201653,13.16297994,3.11477221985158E-05,19.18877729,172.1714011,1.404243291,1,1
27.49888788,996.4960569,62.02292415,11.39181857,8.40745362677945E-05,21.11297611,150.9433515,0.726079071,1,1
29.26922125,1007.9119526051,63.81443685,11.75087959,3.70581565016018E-05,22.41376911,87.58621161,0.711125943,1,1
29.00987335,981.5388155,79.70141523,11.63160552,3.67681120039311E-05,12.89144631,288.4732641,0.661367358,1,1
28.28798351,1004.16297,90.40643719,7.30849857,1.917869962544E-05,10.36348735,212.4836269,0.908455581,1,1
28.71878887,981.700413,61.38690817,10.87865844,7.12305507531081E-05,8.868706859,338.6770166,0.759828138,1,1
29.54434444,1006.870698,71.89148817,8.449906309,4.4073877346292E-05,9.810631704,352.5727295,1.326064685,1,1
28.69236852,1004.7305134175,75.87968649,7.344754561,7.51053400027713E-05,12.2094901,352.0718714,0.770643942,1,1
26.32491854,1009.7774538646,66.24806032,19.82631491,9.78415935938125E-05,20.87636208,346.7403329,1.07780705,1,1
29.46440618,988.6831856,78.7072485,14.29084954,4.40630952076017E-05,13.54972908,198.6281004,1.064231817,1,1
29.40229811,986.0458513,97.37732155,15.33631481,0.000083211,16.12381385,400.7825156,0.516200397,1,1
29.2735217,981.2041658,95.59653505,19.87944121,3.29364089067939E-05,9.206371126,394.4135137,0.753026341,1,1
29.46224953,983.0852778,65.03820786,19.68727333,6.90146953356505E-05,21.93774449,195.9482198,1.17648375,1,1
28.37696731,998.0945036,87.30129838,13.6303876,4.57609250837533E-05,10.51845389,395.8615989,0.72627243,1,1
28.76941722,986.9999847,85.0132068,16.20617401,2.57778194461212E-05,6.198866017,108.9381843,1.105996967,1,1
29.39778562,981.3499046,89.36605036,10.11977969,5.04601951423546E-05,23.577191,199.3871771,0.965336934,1,1
26.05472966,982.4479616,70.34366365,5.417783612,6.49806559745839E-05,13.52796714,296.6653412,0.674647186,1,1
27.18372812,999.9147342,98.61210895,5.756251604,8.95865104812503E-05,16.53762403,303.763805,1.000278535,1,1
26.27757634,982.6963056,84.03648023,10.11437857,9.21404663248797E-05,13.13181075,114.4766564,1.214718834,1,1
27.17341369,995.7641092,87.91331142,18.50396167,8.02581635061592E-05,18.52722136,355.8349321,1.445924644,1,1
27.18329639,980.0333628,70.87818238,8.268370694,6.78742855858298E-05,17.674232,317.0576222,0.516243443,1,1
28.91511222,989.7059124,86.60223956,13.34867643,3.75594379156512E-05,7.691525342,92.48850395,1.331518333,1,1
29.67359017,999.4936414,64.13736459,11.03040825,7.42492240099899E-05,20.59641768,103.19838,0.500030719,1,1
28.84854818,990.6978853,70.17925326,5.193462047,5.63284436423425E-05,22.02301471,480.9342408,1.065744951,1,1
28.05784531,982.5516916,81.95491206,10.69968618,6.26778516839398E-05,12.77452696,158.1346056,0.594965275,1,1
27.25967378,982.899345,67.07587803,19.81004238,4.71898379061288E-05,15.63743533,443.1283379,1.495568901,1,1
28.3308578,1004.3742146313,73.07764097,9.586159362,4.32568534944832E-05,18.45014525,356.9862602,0.815239435,1,1
26.5328397,998.9718877,65.13303449,13.67738762,7.08751021653494E-05,19.01222993,389.0624498,1.372859422,1,1
27.99983597,1001.9074756859,84.76690941,7.799599097,7.44051626259378E-06,10.69082771,249.3651679,1.117105944,1,1
29.39983732,985.8873715,65.0219916,19.45219921,1.52642331407587E-05,14.5698214,313.503678,1.041374421,1,1
26.34412863,981.7108074,64.2193371,13.78381526,5.67127643252605E-05,9.674815841,336.9983638,1.320067502,1,1
26.16631584,994.9438983,87.57241648,8.784678906,3.42382360028492E-05,17.27275806,454.070882,1.30992442,1,1
28.33252088,1001.9066515327,74.59289881,14.61448292,4.92872511571179E-05,8.798722729,365.7822232,1.056464637,1,1
27.43448633,1007.3401757024,60.83736471,9.736597269,1.04037327888764E-05,20.33054632,365.9483544,0.831352219,1,1
28.70265161,991.8781168,90.25015166,11.81275494,4.41665741440082E-05,23.69459831,162.895595,0.62044734,1,1
28.33817245,1009.0796543685,75.11356855,5.930551454,0.000037234,15.11863309,122.865353,1.158102218,1,1
29.99099756,993.5521843,74.18914227,11.0105625,1.59388869475441E-05,22.66547203,236.671545,0.887274411,1,1
28.63876109,993.2610026,85.92933875,5.921694352,8.23037176536116E-05,23.81007906,341.9444238,1.454565929,1,1
26.60572926,994.3224857,84.07226936,13.72604971,4.31388690134591E-05,11.76168819,107.0708101,0.891742451,1,1
26.65064326,1002.0309702948,68.35323742,5.878479579,5.74747830926373E-05,16.90459465,442.3608776,1.076981612,1,1
27.38192341,1004.0903564458,81.61115573,6.18920427,5.87558032297584E-05,23.16037091,228.3406815,0.796325802,1,1
26.57387783,984.5433657,77.31085937,13.93519736,1.26584634911122E-05,23.79137178,389.8101279,1.086623918,1,1
29.31375468,982.4056027,79.07355511,14.4513969,0.000083722,20.6693912,174.6811624,1.44088017,1,1
26.49738337,1006.2540085586,98.83760998,7.657302848,7.35962760993596E-05,5.805710376,232.4402713,1.016283299,1,1
28.3225809,1008.0781174475,86.89002749,12.21916927,8.19191284452595E-05,24.01065642,59.92976691,1.482521272,1,1
26.34452856,1004.4316033781,71.2133901,6.982694866,4.67862857728143E-05,17.87913159,221.4283303,0.554565408,1,1
28.39784456,1007.0720982833,75.32861464,8.244991665,4.70448478636175E-05,5.967254221,419.219413,1.326340811,1,1
28.35200185,990.5930867,91.99133458,13.32030537,8.34635693122515E-05,17.62917585,402.9824629,1.098562993,1,1
27.65656427,1008.7383757978,81.644553,14.07634278,2.59463257444012E-05,17.51301579,307.2234423,0.684838398,1,1
26.23834839,998.1307796,90.54769077,12.85102056,2.65433994053663E-05,18.33043953,86.04757697,0.941833705,1,1
26.65346703,985.5337715,68.09175797,10.80060586,9.85926953393778E-06,12.95586882,280.2683512,0.983294285,1,1
27.5311364,1005.1743982421,65.8130677,12.58545116,1.08939346108727E-05,6.423113578,308.2396324,1.066018425,1,1
29.51213405,996.7362103,98.39164082,5.730422726,1.43107300541704E-05,5.881317231,133.3745827,1.041270111,1,1
28.58228873,981.3675547,97.83883559,17.63248065,3.31781858049239E-05,6.543750605,126.4491829,0.626944414,1,1
26.49313512,995.5568507,69.8338977,10.37209575,0.000099003,18.68628498,477.0413002,0.642556555,1,1
27.5285579,996.6419541,63.07032248,5.062811654,6.86912617107072E-05,17.83639034,234.8549645,0.989644076,1,1
27.661772,980.7201513,73.41486425,7.656233831,1.435029796463E-05,24.13440868,319.7118763,1.228656284,1,1
27.26145497,991.7944139,69.47695976,6.454485065,0.000022008,20.95028091,354.8956123,1.046928876,1,1
27.90035949,1007.6730285097,62.90939791,9.209012199,3.82440960892178E-05,20.64851624,496.6315791,0.740670515,1,1
29.49722934,1004.918683,68.98629591,10.9899887,4.39189225827893E-05,24.56441337,131.4013556,1.299157971,1,1
27.33677086,1001.9261103733,76.80044017,13.67539645,8.40981184659825E-05,21.0833113,439.8904326,0.559617325,1,1
28.76820221,984.1996213,76.63274272,13.22882623,4.32602510509489E-05,15.39223352,498.436839,0.635217314,1,1
28.70182418,991.880029,65.32039196,7.381051451,9.51809450933336E-05,22.59202993,458.1688822,1.491532776,1,1
26.83326156,990.6631801,86.7687612,12.2570381,0.000044747,12.15622499,317.2012844,1.075593429,1,1
26.64583134,994.1521951,82.13887105,13.55430408,2.49601833266734E-05,19.84542785,61.33959267,0.854831856,1,1
29.12085059,996.9167876,70.4464973,15.42429679,5.8902139694827E-05,20.92487219,380.7613338,1.110107922,1,1
27.9527107,983.9954638,70.45332072,11.28649209,6.19334322656069E-05,15.2741571,179.6830367,0.506464358,1,1
27.98495689,988.5687797,89.38433203,5.359193979,6.05586420740501E-05,23.82948475,128.4841702,0.971649491,1,1
26.36568797,998.7704574,82.02126722,11.11048286,5.45308170400054E-05,22.93149317,138.332436,0.522564512,1,1
29.44665954,997.3135125,95.62633822,13.95417835,8.19653035461717E-05,13.59346727,387.4369691,1.413041467,1,1
28.28849185,985.4235545,70.7519046,7.979668654,2.84514176215946E-05,11.12830899,299.810204,1.08799163,1,1
27.70599899,998.4626234,63.26299702,6.316823556,2.13237987339776E-05,15.36154996,146.2976054,0.783284404,1,1
27.60125134,1004.3559837203,60.55448544,14.7406823,6.85432704488651E-05,20.97311561,469.7388226,0.520137849,1,1
26.61513482,1006.5851388217,78.34074249,13.46885958,6.7987584353699E-05,18.58133209,469.2831815,1.496949417,1,1
28.88062984,988.6166363,95.19009609,5.738313718,2.69526810230771E-05,22.94771435,165.2861815,0.72065106,1,1
26.55250117,1005.7733527294,80.00233037,15.12339805,2.77113064871278E-05,20.16080842,392.0024952,0.812598025,1,1
27.64273053,986.2907083,99.06244093,14.68403866,9.3781668667974E-05,11.06771087,401.8509108,1.265858644,1,1
28.76662261,1008.969169,75.74221344,6.960759854,6.88123416281858E-05,19.58619601,308.7772581,0.706817893,1,1
28.01782377,989.3656921,77.09866113,14.67827864,7.57954005556293E-05,9.644493818,232.3964123,0.769161571,1,1
26.79452646,1003.5016165999,96.37010778,10.55348279,7.63714978155079E-05,22.93990579,430.7558947,0.682813389,1,1
29.82516753,991.3002932,73.56962645,5.936469909,5.11864971399639E-05,7.180272313,161.8429194,0.816942622,1,1
29.23530529,1006.2646595119,72.0986527,17.88047182,8.64369390501302E-05,20.29301901,116.0128013,1.190322847,1,1
29.78009626,1000.476214,73.26467396,12.50868976,6.63438791183501E-05,15.21140817,103.9788238,0.812064045,1,1
29.20958412,1005.8425413829,65.49200131,19.28580129,3.62381486956179E-05,18.24627477,388.3213157,1.311946235,1,1
29.78299881,989.3875864,94.34025818,6.975303552,7.19788861035913E-05,19.83955459,354.9754585,0.752314736,1,1
29.49217259,985.0657539,62.14539166,15.76197486,5.01701929471097E-05,21.9819604,222.5287135,0.668278589,1,1
29.34576877,996.4672889,67.5678317,15.80575998,5.35557956565026E-05,17.08625964,257.4042522,1.328708984,1,1
29.31825086,1001.2816646547,64.2160551,17.58280793,6.87462331506264E-05,18.94048332,213.3422782,1.379279556,1,1
28.9014864,983.377714,76.31112138,18.29570543,9.48368666125101E-06,24.22833239,355.6231557,1.131375978,1,1
27.08223703,987.4637537,97.68232878,9.474086814,0.000078673,12.86243596,112.6643319,0.510715298,1,1
28.17702935,1009.2733645565,74.76544775,10.35788501,3.7688703695697E-05,15.41087675,248.2991975,1.379914627,1,1
28.02208317,995.2327351,65.53486379,19.74109311,2.87474246325388E-05,6.467281349,348.415812,1.09536637,1,1
27.66058262,992.665767,91.40255684,7.935689602,8.29240652997645E-05,17.97494228,238.5363982,0.958028617,1,1
27.02658883,1002.5634299809,80.51498969,9.812818141,6.16247609972903E-05,24.91468904,245.8680258,1.420691401,1,1
27.38006736,981.6419812,68.16968425,11.28042715,2.58653182164841E-05,5.004540764,461.750692,1.343879411,1,1
28.96916893,985.0344379,64.81454305,6.014071242,7.37827729334275E-05,23.57615921,243.7411194,0.619140672,1,1
28.04957128,990.4649572,74.99299697,14.31995936,7.32782207599092E-05,7.212071978,66.01560386,1.494330303,1,1
26.9309134,981.6149157,67.59501316,5.584367695,0.000042222,21.04803569,203.5600024,0.944183407,1,1
28.70234709,995.2668221,94.45782744,17.99053513,5.9415160716596E-06,20.56092613,257.3301201,1.488840541,1,1
27.9329283,1009.6068783617,90.18277445,8.729073269,5.6147523032261E-05,24.84271279,435.8887735,0.597366894,1,1
28.82548799,990.3673876,60.27929048,11.05221454,2.73016700638723E-05,21.37738541,201.798774,1.327523694,1,1
26.00239176,989.2345745,69.64660857,8.503510416,1.1477728877719E-05,8.742485408,299.9973064,0.791361073,1,1
27.66957913,991.3060064,95.036197,18.57948499,5.18309123073067E-05,11.60311901,98.0603168,1.453402879,1,1
26.24090778,988.9295083,71.92264805,9.806019292,2.06072501108789E-05,20.66322862,105.1240379,1.134906659,1,1
26.49538411,982.1160691,96.37718015,7.851931495,8.30187646831719E-05,15.89261742,85.03543382,1.455448191,1,1
26.98784467,1005.7893603606,66.75240023,17.80914323,6.25673722600293E-06,15.23560913,396.2491607,1.434795518,1,1
29.63680854,1004.5887460864,95.52765399,7.988295288,3.19975080926142E-05,10.7793705,219.674269,0.89332067,1,1
28.1782213,984.7963929,87.64986655,7.51349809,3.4479305799932E-05,15.06690261,408.3982527,1.239469233,1,1
28.58213743,984.6731978,81.88181382,6.311697527,4.08495017956818E-05,13.27033061,67.91514775,0.7739881,1,1
29.82259787,1008.6089782349,74.09308217,5.646501634,0.000022014,12.84435587,476.5008641,0.641199064,1,1
29.05406337,983.2604762,99.2503031,10.72424749,7.86472811954103E-05,11.85182166,332.4509947,0.692016085,1,1
26.58408408,1008.1419241871,96.70589112,18.3120341,6.44161777658264E-05,21.16536422,81.06662161,0.834789042,1,1
27.2548125,999.0693597,74.23831094,7.227601725,6.16643721642867E-05,21.28767841,221.9555725,0.632268715,1,1
26.78675279,987.1244992,71.99590372,14.64192606,6.20898210310833E-05,18.92159723,213.125893,1.323997652,1,1
26.81635064,994.0712224,92.03754886,7.702379716,0.000015437,22.67367935,204.3183482,1.183870125,1,1
26.10139442,1000.7014066523,72.64405246,5.836112804,6.29322123470711E-05,9.816076322,224.0632589,0.580580812,1,1
26.588653,988.9393171,63.59038002,18.66239397,5.57446910247795E-06,14.67720438,105.4613562,0.80767909,1,1
29.70423824,984.8508366,98.63329279,8.086915655,7.54487803043488E-05,15.9335453,448.0154274,1.053993256,1,1
28.13823688,985.86374,66.64917448,18.74733727,3.61446288907532E-05,12.4416451,391.9206463,0.838823482,1,1
29.80824979,1002.137833,83.8971697,18.21342741,9.71256129320086E-06,10.14125384,259.2663504,0.72697854,1,1
28.97562075,1007.5762409316,76.9508048,10.131989,9.63473195530688E-05,13.89704866,270.0717802,0.851649872,1,1
29.63819389,997.0686645,90.48698349,17.17710078,3.74756589821395E-05,13.67388663,431.8122985,0.863255352,1,1
29.17574053,1008.2297696772,84.92841492,16.12440931,8.14842446439078E-05,21.90079298,227.774002,0.551263459,1,1
27.60750508,1000.2126868935,78.01401543,16.23444726,3.89133307995231E-05,17.69488282,133.8889122,1.249369437,1,1
28.18278388,986.1219317,71.67644694,16.22913063,5.08471173878445E-05,9.320628808,485.2720357,1.21512502,1,1
29.82853933,992.8131514,79.00401363,18.46932824,5.48796873233115E-05,19.14557824,163.4777949,0.946726469,1,1
26.49379946,986.1794011,60.03773661,5.588975775,0.000097842,9.847073903,348.4898193,1.339099699,1,1
28.20264184,984.594335,89.12465749,14.00377115,7.44688059880006E-05,20.39493246,488.9346655,1.07356328,1,1
27.36656445,999.4539367,62.73762837,18.46095977,1.63411960771287E-05,11.55685676,417.0854213,1.097312378,1,1
27.57454208,994.2030698,94.18189573,10.10006579,8.76167200571563E-05,6.76268862,399.5592967,1.347547633,1,1
26.72727061,992.910396,66.61999099,15.59906193,0.000055858,17.70646693,138.4191351,0.711745862,1,1
26.1659893,989.6620261,82.38978645,17.86902371,6.83581075085747E-05,13.70792647,478.9040515,1.219245201,1,1
29.72066081,995.8276392,70.35617099,5.792400296,7.39780608909658E-05,7.42605996,186.2488077,1.032470908,1,1
28.25766635,998.0174959,66.65021321,10.69606107,6.36334515761118E-05,24.39637729,377.434012,1.422603757,1,1
29.04884823,997.7515091,67.68093477,15.00028478,6.42210587661912E-05,17.04938341,270.4036406,1.028656604,1,1
27.33777011,995.5793808,67.90223623,17.07761596,2.26488106963772E-05,6.699325798,246.3107119,1.15830744,1,1
27.7508673,988.302624,82.32684736,10.20503503,9.36224305620301E-05,23.45290279,276.067319,0.827883994,1,1
28.94852966,981.1013883,78.99076024,10.04485091,9.24509090847427E-05,5.240060546,298.7666941,1.240663581,1,1
27.94007195,982.5620909,98.8984556,12.77015647,6.33476932103061E-05,9.732195654,267.5741383,0.929149492,1,1
26.29958337,983.1848106,93.49890078,8.597299283,0.000023521,15.09822903,395.9362091,0.561946519,1,1
28.30723168,983.5763133,61.45844203,5.791159282,8.42455902798019E-05,7.359449673,70.31811399,0.937899887,1,1
29.37597389,987.8722513,76.8685047,5.598837989,4.76624588428132E-05,16.55226161,306.9081742,0.832426692,1,1
27.26213272,983.1987086,74.67193283,6.492420033,7.78266147476449E-05,24.32548596,486.5335055,1.365071099,1,1
28.4031686,1001.0259709173,71.40823211,14.4615563,4.82867071967884E-05,14.6403468,390.9994522,0.781918356,1,1
27.27215845,1007.7392537339,62.24897179,12.28451448,9.17160760387469E-05,17.20726016,295.8831834,0.749744179,1,1
27.37310196,1005.5614524741,82.36872527,12.72113291,1.44600727863028E-05,5.320563129,483.6583349,0.876986167,1,1
28.41285225,982.3914522,87.32457143,18.98850063,5.96881990347549E-05,7.522306448,311.7746874,1.266347213,1,1
27.62566615,1006.3951324383,85.94731813,18.48873377,0.000064233,7.62575944,189.36127,0.701794948,1,1
29.63530599,1002.8120020186,87.05593476,9.514494795,2.24842533447703E-05,20.12902176,263.3710756,0.725789552,1,1
28.46648791,981.2100156,73.04681017,12.02835492,0.000019056,24.69308955,144.0938141,0.63035313,1,1
26.8141395,1003.0718339948,77.02022637,13.4812391,6.99586991370427E-06,5.688626172,250.6214974,1.316655243,1,1
29.54095551,982.601197,81.53452408,18.69844529,4.18574116677992E-05,21.59131663,110.1630445,1.43539449,1,1
29.00569327,1008.2400317836,87.06468934,10.45105898,9.41272113898486E-05,10.51133553,199.4776349,1.200808418,1,1
29.0612652,1007.8821045155,68.19209636,16.96997053,7.51618750727115E-05,6.275891125,224.2504135,0.782765457,1,1
27.2179617,1009.4884063866,85.71109654,15.76514237,9.77786755449259E-05,12.54403565,410.8280758,0.934530963,1,1
29.47813469,985.4197262,97.90744708,8.281575626,3.59909481631885E-05,20.12384468,227.1898137,1.108211377,1,1
27.778294,1002.2710981127,69.13325009,5.876869809,3.34932927599413E-05,14.4861733,125.6090235,0.85479729,1,1
27.59993207,981.7217553,83.33228993,18.26515142,1.941557673054E-05,16.95616027,349.1326422,0.91933468,1,1
28.80439035,992.3219463,80.18549152,5.110295668,7.07134108427954E-05,18.22685358,67.2803948,0.868250107,1,1
29.91612736,992.6220969,80.07781621,18.64895237,7.31398782072469E-05,16.64140262,409.0121066,1.364366267,1,1
27.82755229,994.2532509,75.44203743,19.5005921,7.12307941575833E-05,6.664461324,438.3318305,0.980559941,1,1
26.27501563,996.4915177,76.68657116,18.16624107,2.43794873428918E-05,21.52929219,300.959911,0.554610303,1,1
29.88738121,995.3784573,71.63507417,12.04110263,8.64964894341615E-05,11.09806249,136.7043784,0.629071247,1,1
27.19143759,1003.4014426112,78.86505461,8.412224055,2.07875749629262E-05,11.65458953,472.9659678,0.843026713,1,1
29.9524963,994.5569137,67.16655673,18.36710138,4.87337604478086E-05,19.19342687,492.6702124,0.55017535,1,1
26.38677824,1001.6137022439,71.27300013,7.764520954,8.7393785828743E-06,5.43693424,398.5185214,0.634433427,1,1
27.87088246,998.1769045,77.13407202,5.406599785,7.94326427458514E-05,5.210264491,392.8504525,1.393304494,1,1
27.73135968,996.0662742,79.0793357,10.83812928,8.93053308601842E-05,22.87867021,201.1173641,1.115069754,1,1
29.70763025,1008.8617549682,80.35836162,11.79237208,0.000031476,24.17743746,114.266437,1.079829576,1,1
27.13020107,988.3702487,76.1987435,19.98189404,1.02217991497831E-05,16.57083636,87.15747112,0.65452083,1,1
27.75825177,995.3138039,70.35169633,9.746856963,1.32618669243136E-05,11.06439568,484.9512977,1.444707382,1,1
27.33951316,997.1256181,96.38381564,5.09275734,8.20149391820712E-05,23.96739106,91.09658045,0.661447686,1,1
29.84298521,996.1262043,60.56786538,8.864479982,4.77446490555417E-05,18.85817822,379.9221702,1.495421513,1,1
27.1500448,996.1466031,81.33294191,11.08467889,2.10703799150299E-05,24.54913126,433.992734,0.998333028,1,1
28.41298169,986.8178316,81.75148282,15.424552,5.39408676967259E-05,24.80570341,325.1037453,0.870973713,1,1
29.08860811,985.1138753,75.38063255,10.20438426,4.60216740352388E-05,20.63559652,267.8778645,1.29401445,1,1
28.30595561,990.262083,92.39914975,8.574345058,2.63163830809806E-05,15.09005848,167.3821607,0.509087035,1,1
28.59319011,995.3328146,77.82071258,19.50452772,5.92639224764768E-05,22.26863156,112.7526063,1.069206463,1,1
29.47191851,997.4931727,88.72056713,10.58065352,1.37827041185213E-05,14.1580059,227.5157259,1.367060182,1,1
26.97598121,1009.0020268261,98.32552479,8.714474646,3.80649357703454E-05,22.91111482,484.9799994,0.943439103,1,1
27.28398818,995.7828204,87.51076825,9.102117731,0.000074965,6.033147142,72.18252174,0.886287705,1,1
27.41389277,989.4689965,79.64079051,9.811003735,2.32645022544687E-05,11.18939098,488.7069228,0.911113417,1,1
27.77885111,997.2963497,99.33363074,8.624019147,6.97218005005812E-05,19.31969387,323.2959876,0.58857834,1,1
28.7074891,981.9228413,83.84570598,16.09371766,2.50421396088953E-05,21.83244015,63.65921249,1.343812864,1,1
27.8413162,986.5276382,65.3511258,19.29960751,1.19032308202099E-05,8.981868399,206.5200563,1.120234849,1,1
28.17920434,983.7693048,71.58911935,8.581276566,2.52865711765824E-05,13.22288673,366.8141537,0.717452932,1,1
27.46671552,991.7275228,99.05826118,19.31999535,8.10130703614472E-05,9.833178416,80.61679134,0.816904138,1,1
27.0671782,995.177774,91.1091164,17.87484408,8.52620881139983E-05,12.19351122,359.2554546,0.812834198,1,1
26.24362217,1001.0469579681,60.3931021,11.13773881,0.000036291,18.86755077,394.8104627,0.804094636,1,1
29.24650806,988.8175028,77.8530544,15.90527791,7.08274217763549E-05,24.74736945,151.3224609,1.162317914,1,1
28.43872763,1007.4529536347,66.25448567,16.27697245,5.8985518545533E-05,10.4933174,263.4957114,0.833776597,1,1
28.31725361,1006.6700183244,82.77219938,14.47583627,0.000054281,6.023310129,154.7863506,0.992001729,1,1
27.24094114,985.4529079,80.16531368,9.842146902,2.95202261014744E-05,14.27970835,109.9779161,1.427745733,1,1
29.47080839,1001.2286175722,64.2485531,16.63815882,8.17559461703568E-05,20.35529235,101.2846492,1.143907957,1,1
29.33729918,997.320602,85.85629501,11.87545219,5.5227195388985E-05,5.687537167,337.5333599,0.581447213,1,1
27.74005838,988.7796529,81.81711801,7.001245033,7.07061231874652E-05,20.90023074,123.5095024,0.604313087,1,1
26.58206193,1006.313827,81.12757047,12.00891494,1.51376228147237E-05,17.99112014,440.5998164,1.328185869,1,1
28.50421884,982.2583615,64.49588109,5.739634807,2.94605255667846E-05,7.713229343,167.0216181,0.885058056,1,1
29.77193114,998.3112818,93.39895143,15.65527251,1.568779740003E-05,19.71840813,173.7944967,1.139107847,1,1
27.36384789,1009.9301678979,70.54205918,9.186957062,9.34138642784279E-05,5.492888093,363.5100445,1.225326391,1,1
29.34551431,1009.2331793192,99.02407677,5.979151364,8.30747356615257E-05,17.92619867,341.3039605,0.628349927,1,1
28.60074867,1009.474477,96.47274278,11.58695991,8.79505746217896E-06,12.2458698,421.8756402,1.201499102,1,1
27.83737462,981.6530461,77.07578911,12.0353741,9.32127756249429E-05,17.82172207,190.2438125,1.025318265,1,1
26.26422123,1009.1770470695,74.40239608,12.16801032,0.000038752,18.6502346,348.0044712,1.215322311,1,1
27.07257292,989.4700544,65.01004924,14.83264958,8.78072709688699E-06,16.95364671,441.3631482,1.390832148,1,1
27.79615104,993.7791106,63.07876732,15.06147538,8.30196449354203E-05,9.893101092,239.5853967,1.338839337,1,1
29.50848187,987.2953994,82.02282538,7.88739726,1.46784825932579E-05,23.22241003,419.2283769,1.260034902,1,1
26.19506528,1005.3118637813,77.52176304,10.13592685,5.69152542974108E-05,6.827064855,390.4909472,1.082435077,1,1
26.74636039,985.646966,67.36994606,5.855035813,6.08408526903101E-05,21.80696355,57.87419629,0.549004645,1,1
28.29108111,1004.5848705616,73.06955562,10.24421598,6.16529172621937E-05,10.48425778,61.97376474,1.235228518,1,1
28.50259965,997.42268,89.66736516,15.12846256,2.45587888769405E-05,12.04962094,106.7495638,0.629857013,1,1
28.70478299,1005.7580032095,98.50930335,14.42520676,2.24896257192909E-05,7.113006909,415.7829372,1.078756476,1,1
28.47314008,1003.4438626627,88.13108911,17.51687379,1.03403210186885E-05,19.95041273,432.8837408,0.786135043,1,1
28.5617891,989.4248619,98.31884266,5.501353587,6.00803201641307E-05,8.330070941,370.4990923,0.675890283,1,1
26.94153305,994.8311243,96.593398,8.175715582,1.87028020062198E-05,20.17953664,275.2787896,1.411785112,1,1
26.58645823,999.3778368,69.31516585,7.35140643,6.99257944399407E-05,16.8736924,389.6723563,0.809462576,1,1
27.79188663,992.1641503,99.36357856,9.383734351,3.30076376429429E-05,12.09096418,304.0673366,0.752322744,1,1
29.66115976,987.9705669,95.83262926,6.552125955,6.7373456727967E-05,23.13971037,125.9372473,1.46832696,1,1
27.81153344,1008.3714532532,87.07280175,9.523803048,2.28887398671251E-05,11.07470092,91.85783417,0.643867966,1,1
26.41864176,992.6883063,91.82313505,7.120753313,1.73804411513719E-05,17.86857899,138.7323419,0.597610038,1,1
26.66739431,1007.7119418763,92.85885011,10.31096844,0.000067303,15.74551347,354.7059186,1.182671153,1,1
28.51493606,987.9830411,61.56025683,11.83350173,8.96425190456169E-05,16.38994517,424.5759688,1.491624343,1,1
26.65446482,1000.7533291743,86.97174295,19.69933171,9.8632069725516E-05,18.73357223,159.6266564,1.298555838,1,1
26.42811654,1003.4209791252,96.40784497,10.74250092,6.49103530233927E-05,13.60285464,246.9942747,0.810370889,1,1
29.04851848,1008.085297,97.63003437,7.621719273,8.81006467173738E-05,19.74862883,163.7768303,0.567284613,1,1
